SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.011049816,60,1,1053.0,,4,0,1,0,0.0
0,0.09140169,58,0,0.333524882,8700.0,5,0,1,0,2.0
0,0.118855502,40,0,0.277299007,9166.0,9,0,2,0,0.0
1,0.611993819,51,0,0.658103769,5916.0,14,0,2,0,3.0
1,0.9999999,45,98,0.0,3600.0,0,98,0,98,0.0
0,0.146229201,51,0,1.471404775,1800.0,18,0,1,0,0.0
0,0.305619427,55,2,0.325650369,11800.0,15,0,2,0,2.0
0,0.030253695,51,0,0.615890555,3800.0,16,0,2,0,0.0
0,0.587842147,45,0,0.50308282,6000.0,8,0,2,0,2.0
0,0.0,42,0,0.0,3660.0,1,0,0,0,0.0
0,0.399520096,50,0,0.817891374,1877.0,12,0,1,0,0.0
0,0.380052096,34,1,0.686444008,2544.0,9,0,1,0,1.0
0,0.791699576,51,0,0.359323378,7566.0,12,0,1,0,2.0
0,0.340641175,41,0,0.74022496,5600.0,6,0,3,0,2.0
0,0.881655917,44,1,0.149423691,7200.0,5,0,0,0,3.0
0,0.003286946,43,0,0.168156908,3466.0,17,0,1,0,2.0
0,0.9999999,32,0,0.0,1200.0,1,0,0,0,0.0
0,0.397177024,34,0,0.036502547,2355.0,4,0,0,1,2.0
0,0.055887853,64,0,0.423086153,8333.0,9,0,1,0,1.0
0,0.474868886,52,0,2504.0,,7,0,1,0,0.0
0,0.023048848,81,0,0.004331889,3000.0,6,0,0,0,0.0
0,0.458383073,49,1,0.351301458,5416.0,7,0,2,0,1.0
0,0.31481713,55,0,0.133091975,11600.0,5,0,1,0,1.0
0,0.051117955,80,0,0.01010101,3761.0,1,0,0,0,0.0
0,0.0,86,0,0.028613353,2725.0,2,0,0,0,1.0
0,0.699878467,46,0,0.164090369,9250.0,5,0,1,0,0.0
0,0.258142255,50,0,0.408433866,9200.0,9,0,2,0,4.0
0,0.035473293,83,0,0.223475259,4344.0,6,0,2,0,0.0
0,0.270351784,70,0,0.084979767,4200.0,5,0,0,0,0.0
0,0.009582535,36,0,0.140393239,2898.0,3,0,0,0,0.0
0,0.018157364,56,0,0.462563875,4500.0,24,0,1,0,0.0
0,0.034304817,72,0,0.068641618,6919.0,12,0,0,0,0.0
0,0.007873218,85,0,0.003285421,2434.0,6,0,0,0,0.0
0,0.199047282,27,0,0.366804742,7000.0,11,0,1,0,0.0
0,0.444460508,36,0,0.484503099,5000.0,18,0,1,0,0.0
0,0.614538546,36,0,0.02879744,11250.0,2,0,0,0,0.0
0,0.07087744,58,0,0.275158248,7740.0,18,0,1,0,0.0
1,0.352073303,54,0,0.907241911,3244.0,18,0,2,0,3.0
0,0.670193811,50,0,0.470156107,9800.0,22,0,1,0,0.0
0,0.099753745,57,2,0.700609225,2297.0,21,0,1,0,3.0
0,0.003717173,49,0,0.261562998,13166.0,30,0,1,0,3.0
0,0.352941176,67,0,2485.0,,8,0,1,0,0.0
1,0.9999999,26,0,387.0,,1,0,0,0,0.0
1,1.015615369,49,1,0.045540046,10100.0,4,0,0,0,3.0
0,0.9999999,63,0,376.0,,2,0,0,0,0.0
0,0.104693074,34,0,0.394559304,4594.0,13,0,1,0,2.0
0,0.608094276,48,0,693.0,,5,0,0,0,
0,0.114552129,64,0,0.225978648,3933.0,3,0,1,0,0.0
0,0.266173818,39,1,1.069172331,2500.0,14,0,2,0,0.0
0,0.04065989,56,0,430.0,,3,0,0,0,0.0
0,0.012981241,70,0,0.003620066,5800.0,17,0,0,0,0.0
0,0.169123082,45,1,0.284943011,5000.0,6,0,2,0,0.0
0,0.062699433,59,0,0.42048,6249.0,14,0,1,0,1.0
0,0.876970768,39,0,0.134162209,6916.0,10,0,0,0,1.0
0,0.060255421,63,0,1121.0,,3,0,1,0,
0,0.026612349,37,0,1826.0,,8,0,2,0,0.0
0,0.007890009,87,0,0.000833102,3600.0,4,0,0,0,0.0
0,0.0,51,2,0.309040305,9700.0,6,0,2,0,0.0
0,0.021631694,69,0,0.005453995,9900.0,7,0,0,0,1.0
0,0.080043635,62,0,0.010707017,11300.0,8,0,0,0,1.0
0,0.088297057,48,0,0.594488189,3809.0,6,0,2,0,0.0
0,0.00430756,66,0,4.0,,5,0,0,0,0.0
0,0.158795586,57,0,1587.0,,6,0,1,0,
0,1.034988337,40,1,0.015285996,6083.0,1,0,0,0,0.0
0,0.076229675,52,0,2.013397321,5000.0,12,0,4,0,0.0
0,0.149449728,50,0,0.019433985,8232.0,7,0,0,0,2.0
0,0.343274879,46,1,0.295584513,10666.0,13,0,1,0,2.0
0,1.217782218,56,1,0.051678339,8281.0,2,0,0,0,2.0
0,13930.0,45,0,4902.0,,4,0,2,0,0.0
0,0.446007919,39,0,0.343585629,11216.0,12,0,1,0,4.0
0,0.08259714,71,0,0.233689979,7663.0,4,0,1,0,0.0
0,0.9999999,59,0,1054.0,,4,0,1,0,0.0
0,0.119037835,64,0,6137.0,,14,0,3,0,1.0
0,0.0,81,0,0.063444109,2978.0,2,0,1,0,0.0
1,0.539551166,49,1,0.354434072,10283.0,8,0,1,0,0.0
0,0.012926567,65,0,0.21326744,10521.0,5,0,1,0,1.0
0,0.091610193,42,0,0.256582894,15000.0,17,0,2,0,3.0
0,0.209539679,39,0,0.285321416,2908.0,4,0,0,0,2.0
0,0.975557366,48,0,0.392934511,6000.0,7,0,1,0,0.0
0,0.353345952,63,0,2121.0,,7,0,2,0,2.0
0,0.126662995,60,2,0.362626375,9000.0,13,0,1,0,2.0
0,0.265208548,60,0,0.699732011,25000.0,33,0,2,0,0.0
0,0.147747324,48,0,0.006626173,5432.0,3,0,0,0,0.0
0,0.009048698,61,0,0.315817839,3710.0,13,0,0,0,1.0
0,0.048426842,50,0,0.150511913,10450.0,6,0,1,0,0.0
0,0.018217144,46,0,9.052980132,150.0,7,0,1,0,0.0
0,0.744053283,61,0,0.019981835,1100.0,3,0,0,0,0.0
0,0.425637762,45,0,0.206043471,11317.0,19,0,1,0,0.0
0,0.553482173,62,0,1.950248756,200.0,7,0,0,0,0.0
0,0.273772612,42,0,0.624641834,5583.0,12,0,2,0,1.0
1,0.9999999,46,0,512.0,,1,2,0,0,0.0
0,0.019393594,63,0,3582.0,,8,0,1,0,0.0
0,0.00576759,86,0,13.0,,13,0,0,0,0.0
0,0.370647555,33,0,0.663667267,5000.0,10,0,2,0,2.0
1,0.0,86,1,0.082983403,5000.0,12,1,0,0,0.0
0,0.0,57,1,0.356498415,4100.0,3,0,1,0,2.0
0,0.051826773,63,0,0.467663517,10900.0,11,0,2,0,0.0
0,0.084175501,58,0,0.388850795,14583.0,12,0,3,0,1.0
0,0.46674356,40,0,0.02184415,4760.0,6,0,0,0,2.0
0,0.096515894,61,0,0.010031509,15550.0,9,0,0,0,0.0
0,0.0,41,0,0.227717079,5216.0,9,0,0,0,3.0
0,0.124046164,46,0,0.3,8019.0,11,0,1,0,1.0
0,0.029877496,50,0,2953.0,,18,0,3,0,0.0
1,0.9999999,54,1,413.0,,2,0,1,0,0.0
0,0.055796272,64,0,3880.0,,18,0,2,0,0.0
0,0.688868689,62,0,0.60135462,4133.0,8,0,1,0,0.0
1,0.451376082,48,0,2.51196093,12080.0,29,0,17,0,2.0
0,1.001745755,42,1,0.213131145,6000.0,8,0,2,0,1.0
0,0.012926001,73,0,0.00999643,2800.0,6,0,0,0,0.0
0,0.0,64,0,0.073538769,11000.0,9,0,1,0,0.0
1,0.9999999,51,0,0.441437238,15000.0,5,0,2,0,2.0
0,0.949050949,47,0,0.126517274,4283.0,3,0,0,0,1.0
1,0.9999999,31,1,0.294856601,4218.0,4,1,0,0,2.0
0,0.042710156,68,0,0.652669466,5000.0,28,0,2,0,1.0
0,0.248977356,50,0,0.643535817,9366.0,23,0,3,0,0.0
0,0.372614039,58,1,0.298512238,6250.0,5,0,1,0,1.0
0,0.046020077,60,0,0.010094277,10500.0,6,0,0,0,0.0
0,0.013841136,34,0,0.610807933,7512.0,10,0,3,0,0.0
0,0.133152967,52,0,0.245776076,4438.0,11,0,2,0,2.0
0,0.386863559,41,0,0.829552926,6083.0,12,0,2,0,0.0
0,0.031893231,56,0,0.333583302,8000.0,8,0,2,0,0.0
0,0.0,41,0,0.155060562,26666.0,5,0,1,0,4.0
0,0.92691227,55,0,0.770030663,7500.0,11,0,2,0,0.0
0,0.880312296,35,0,0.375888502,7174.0,8,0,4,0,0.0
0,0.9999999,65,0,698.0,,1,0,1,0,0.0
0,0.074244791,55,0,0.219810489,9075.0,7,0,1,0,3.0
0,0.305063992,62,0,2368.0,0.0,11,0,1,0,0.0
